"data_id","none_ps_min","none_ps_max","deterministic_truncation_ps_min","deterministic_truncation_ps_max","adaptive_truncation_ps_min","adaptive_truncation_ps_max","isotonic_regression_ps_min","isotonic_regression_ps_max"
"a957b431a74a43a0bb7cc52e1c84c8ad",0.093000553548336,0.982776284217834,0.114446644838088,0.885553355161912,0.093000553548336,0.982776284217834,0,1
"6b3fc7d31886456dba322bf1935e706c",0.310706526041031,0.992432832717896,0.310706526041031,0.885553355161912,0.310706526041031,0.992432832717896,0.166666666666667,1
"2c3dda4d6ff142c193c031d1665a09e0",0.00450098793953657,0.997713923454285,0.114446644838088,0.885553355161912,0.00450098793953657,0.997713923454285,0,1
"cdfd58840aa34ae0b4f7216f0dd0338b",0.00295635336078703,0.996677875518799,0.114446644838088,0.885553355161912,0.00295635336078703,0.996677875518799,0,1
"f6a55762b6b243098073b7897d020d86",0.124533019959927,0.530209004878998,0.124533019959927,0.530209004878998,0.182691275100531,0.530209004878998,0.146341463414634,0.53083109919571
"ca964272644a489596c98e3731929366",0.0116364201530814,0.978087663650513,0.114446644838088,0.885553355161912,0.0116364201530814,0.978087663650513,0,0.986407766990291
"0d6b86caa1594787a0862953aa21d210",0.0278780795633793,0.768162667751312,0.114446644838088,0.768162667751312,0.0278780795633793,0.768162667751312,0,0.8125
"cb36ffcc84ec468c9255b1c121ffe808",0.00628767302259803,0.997889459133148,0.114446644838088,0.885553355161912,0.00628767302259803,0.997889459133148,0,1
"0f5ed763e53141518e129062621d22f9",0.287956655025482,0.720114290714264,0.287956655025482,0.720114290714264,0.357466226415247,0.642533773584753,0.361111111111111,0.818181818181818
"f326750d6f444ab79f4767d276a6558b",0.395535260438919,0.690573215484619,0.395535260438919,0.690573215484619,0.459440908989215,0.540559091010785,0.492063492063492,0.666666666666667
"476ae9961bab4b008970ca13a2fd059f",0.224414438009262,0.902905583381653,0.224414438009262,0.885553355161912,0.224414438009262,0.823902419422701,0.209677419354839,0.849557522123894
"4d41b08679fc40d39d9245e9517ab628",0.0473926141858101,0.883989036083221,0.114446644838088,0.883989036083221,0.089887641970891,0.883989036083221,0,1
"819160dff3d54f87923c9e9cc70e364d",0.276703596115112,0.556912958621979,0.276703596115112,0.556912958621979,0.276703596115112,0.556912958621979,0,0.516272189349112
"611df574551a46669d6c4f1d247b2841",0.0282986126840115,0.973827004432678,0.114446644838088,0.885553355161912,0.0282986126840115,0.973827004432678,0,1
"17787531d43f47a6a01d3930dc8b44d7",0.0996641665697098,0.996372818946838,0.114446644838088,0.885553355161912,0.0996641665697098,0.996372818946838,0.0307692307692308,1
"e84f5c8ff9e04e048d74087463e300de",0.0647222250699997,0.70622718334198,0.114446644838088,0.70622718334198,0.0647222250699997,0.70622718334198,0,0.703204047217538
"aa188754571b47979a162beb9600f2a6",0.157037451863289,0.984530329704285,0.157037451863289,0.885553355161912,0.157037451863289,0.984530329704285,0,1
"c30f45d269a84671a7f7ec05312e9bd5",0.00464573176577687,0.996336102485657,0.114446644838088,0.885553355161912,0.00464573176577687,0.996336102485657,0,1
"2fd4b7c574be477aadc095786d8dec24",0.00394405610859394,0.99635636806488,0.114446644838088,0.885553355161912,0.00394405610859394,0.99635636806488,0,1
"851a503c9dfd48b588edd24f80dfc8b7",0.0124480416998267,0.991197645664215,0.114446644838088,0.885553355161912,0.0124480416998267,0.991197645664215,0,1
"d4acd27feb0e4849943597b914e69728",0.38728603720665,0.697355926036835,0.38728603720665,0.697355926036835,0.489251320481379,0.510748679518621,0.521,0.521
"c1aad745c04c479a98b366ced810e164",0.0125600742176175,0.994019985198975,0.114446644838088,0.885553355161912,0.0125600742176175,0.994019985198975,0,1
"7f0f324bc54b41fa9238a47058323548",0.0091158589348197,0.997097015380859,0.114446644838088,0.885553355161912,0.0091158589348197,0.997097015380859,0,1
"86cbb931c8fd49bb8508947a861fdcd7",0.0126114226877689,0.865818738937378,0.114446644838088,0.865818738937378,0.0126114226877689,0.865818738937378,0,0.890625
"3500319934fa4da89d00f1ae37d31e75",0.0347965098917484,0.494637161493301,0.114446644838088,0.494637161493301,0.0347965098917484,0.494637161493301,0,0.495472186287193
"4e14c050d98741ba9b146b0ce8cabe05",0.0104080680757761,0.986713528633118,0.114446644838088,0.885553355161912,0.0104080680757761,0.986713528633118,0,1
"1855679e7de64285a9a6334fdebfd22b",0.00278843427076936,0.992358505725861,0.114446644838088,0.885553355161912,0.00887425388371338,0.991125746116287,0,1
"f93c1733538b4de792e8f5a016cfbebe",0.00736353173851967,0.992274105548859,0.114446644838088,0.885553355161912,0.0105022145464464,0.989497785453554,0.0048780487804878,1
"8d4d35eb0f4b4132914cdc2374fccce6",0.00193242181558162,0.994729220867157,0.114446644838088,0.885553355161912,0.00193242181558162,0.994729220867157,0,1
"530559787a7c4d80b93ca788c916c608",0.0910284221172333,0.990100204944611,0.114446644838088,0.885553355161912,0.0910284221172333,0.990100204944611,0.0868621064060803,1
"a7031a3ec4e74bce9314f2f6f3878b38",0.0262494068592787,0.438674837350845,0.114446644838088,0.438674837350845,0.0262494068592787,0.438674837350845,0,0.430894308943089
"30ea5940115b4e2ab98ead015c4e613f",0.0382604449987411,0.603616774082184,0.114446644838088,0.603616774082184,0.0382604449987411,0.603616774082184,0,0.590909090909091
"61eaf3e024af413fbeb44556d22d22bd",0.0051727220416069,0.98457932472229,0.114446644838088,0.885553355161912,0.0051727220416069,0.98457932472229,0,1
"0a797ab0e49b462e9d09a3a675ec8819",0.00264373910613358,0.997285127639771,0.114446644838088,0.885553355161912,0.00264373910613358,0.997285127639771,0,1
"3a6d25c948364449a3aa8f136f824bdb",0.023787148296833,0.771418929100037,0.114446644838088,0.771418929100037,0.0412371109760892,0.771418929100037,0,0.757575757575758
"9912a0e2db1742b58255971e43fc7dbe",0.0466458946466446,0.607729613780975,0.114446644838088,0.607729613780975,0.0466458946466446,0.607729613780975,0,0.546762589928058
"dc73f831aa9542ea83ca16878e0e0413",0.239649698138237,0.603773474693298,0.239649698138237,0.603773474693298,0.239649698138237,0.603773474693298,0.2265625,0.572972972972973
"36307069eec64d81a959cb4d0539c677",0.232584699988365,0.56586754322052,0.232584699988365,0.56586754322052,0.232584699988365,0.56586754322052,0.256317689530686,1
"b6b6b825db8049acbd7385807821bdb1",0.111480407416821,0.717416286468506,0.114446644838088,0.717416286468506,0.189189185308706,0.717416286468506,0,0.652173913043478
"f60ece3b44734606959d4a7f1acc84ce",0.101167254149914,0.675712704658508,0.114446644838088,0.675712704658508,0.144207361134198,0.675712704658508,0.101449275362319,0.714285714285714
"f5456a1ed58a45a1b5f7c7b3cb2b542b",0.222079575061798,0.558802604675293,0.222079575061798,0.558802604675293,0.335261855963075,0.558802604675293,0.305676855895196,0.505154639175258
"86cb8f9d5901413e84feccac440e131c",0.191738232970238,0.578499019145966,0.191738232970238,0.578499019145966,0.350359355849162,0.578499019145966,0.326923076923077,0.459183673469388
"382d1522f69a4bcb91a74f8608967661",0.276226878166199,0.618472576141357,0.276226878166199,0.618472576141357,0.365079368678033,0.618472576141357,0.354709418837675,0.5
"98f90e0cb3bf491c9721b7d222448cd0",0.276944696903229,0.662446022033691,0.276944696903229,0.662446022033691,0.392508143713999,0.607491856286001,0.333333333333333,0.565217391304348
"d07a3cf5fe5f49398277494cfd25fd04",0.00511180609464645,0.974210619926453,0.114446644838088,0.885553355161912,0.00511180609464645,0.974210619926453,0,1
"6737a4f02a67495d80472eeb088405b5",0.00313275773078203,0.993920564651489,0.114446644838088,0.885553355161912,0.00313275773078203,0.993920564651489,0,1
"2d2d5666831749f1b261c7ede430d054",0.00264568603597581,0.995149552822113,0.114446644838088,0.885553355161912,0.00264568603597581,0.995149552822113,0,1
"66dda8112e7a43b4bd5f5a89dd10aa89",0.00360170309431851,0.913109481334686,0.114446644838088,0.885553355161912,0.00360170309431851,0.913109481334686,0,1
